"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"HGNC Symbol","HGNC ID","IUPHAR Name","IUPHAR ID","GtP URL"
"APLN","16665","apelin-36","606","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=606"
"APLNR","339","apelin receptor","36","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=36"
"APP","620","amyloid &beta;","4865","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4865"
"AQP1","633","AQP1","688","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=688"
"AQP10","16029","AQP10","697","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=697"
"AQP11","19940","AQP11","3062","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3062"
"AQP2","634","AQP2","689","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=689"
"AQP3","636","AQP3","690","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=690"
"AQP4","637","AQP4","691","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=691"
"AQP5","638","AQP5","692","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=692"
"AQP6","639","AQP6","693","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=693"
"AQP7","640","AQP7","694","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=694"
"AQP8","642","AQP8","695","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=695"
"AQP9","643","AQP9","696","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=696"
"AR","644","Androgen receptor","628","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=628"
"ARAF","646","A-Raf proto-oncogene, serine/threonine kinase","1933","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1933"
"AREG","651","amphiregulin","4864","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4864"
"ARF1","652","ADP-ribosylation factor 1","5305","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5305"
"ARG1","663","Arginase I","1244","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1244"
"ARG2","664","Arginase II","1245","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1245"
"ARHGDIB","679","Rho GDP dissociation inhibitor beta","5174","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5174"
"ARTN","727","artemin","4871","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4871"
"ASAH1","735","N-acylsphingosine amidohydrolase 1","2491","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2491"
"ASAH2","18860","N-acylsphingosine amidohydrolase 2","2492","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2492"
"ASAH2B","23456","N-acylsphingosine amidohydrolase 2B","2493","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2493"
"ASH1L","19088","ASH1 like histone lysine methyltransferase","2648","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2648"
"ASIC1","100","ASIC1","684","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=684"
"ASIC2","99","ASIC2","685","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=685"
"ASIC3","101","ASIC3","686","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=686"
"ASIP","745","agouti","3609","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3609"
"ASPG","20123","asparaginase","2762","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2762"
"ATAD2","30123","ATPase family AAA domain containing 2","2719","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2719"
"ATAD2B","29230","ATPase family AAA domain containing 2B","2720","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2720"
"ATG4B","20790","autophagy related 4B cysteine peptidase","2329","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2329"
"ATM","795","ATM serine/threonine kinase","1934","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1934"
"ATP10A","13542","Probable phospholipid-transporting ATPase VA","862","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=862"
"ATP10B","13543","Probable phospholipid-transporting ATPase VB","863","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=863"
"ATP10D","13549","Probable phospholipid-transporting ATPase VD","864","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=864"
"ATP11A","13552","Probable phospholipid-transporting ATPase IH","865","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=865"
"ATP11B","13553","Probable phospholipid-transporting ATPase IF","866","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=866"
"ATP11C","13554","Phospholipid-transporting ATPase IG","867","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=867"
"ATP12A","13816","ATP12A","850","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=850"
"ATP13A1","24215","ATPase 13A1","3155","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3155"
"ATP13A2","30213","ATPase cation transporting 13A2","3156","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3156"
"ATP13A3","24113","ATPase 13A3","3157","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3157"
"ATP13A4","25422","ATPase 13A4","3158","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3158"
"ATP13A5","31789","ATPase 13A5","3159","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3159"
"ATP1A1","799","sodium/potassium-transporting ATPase subunit &alpha;-1","833","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=833"
"ATP1A2","800","sodium/potassium-transporting ATPase subunit &alpha;-2","834","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=834"
"ATP1A3","801","sodium/potassium-transporting ATPase subunit &alpha;-3","835","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=835"
"ATP1A4","14073","sodium/potassium-transporting ATPase subunit &alpha;-4","836","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=836"
"ATP1B1","804","sodium/potassium-transporting ATPase subunit &beta;-1","837","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=837"
"ATP1B2","805","sodium/potassium-transporting ATPase subunit &beta;-2","838","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=838"
"ATP1B3","806","sodium/potassium-transporting ATPase subunit &beta;-3","839","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=839"
"ATP2A1","811","SERCA1","840","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=840"
"ATP2A2","812","SERCA2","841","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=841"
"ATP2A3","813","SERCA3","842","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=842"
"ATP2B1","814","PMCA1","843","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=843"
"ATP2B2","815","PMCA2","844","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=844"
"ATP2B3","816","PMCA3","845","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=845"
"ATP2B4","817","PMCA4","846","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=846"
"ATP2C1","13211","SPCA1","847","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=847"
"ATP2C2","29103","SPCA2","848","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=848"
"ATP4A","819","ATP4A","849","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=849"
"ATP4B","820","ATP4B","851","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=851"
"ATP5F1A","823","F-type ATPase &alpha; subunit","796","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=796"
"ATP5F1B","830","F-type ATPase &beta; subunit","797","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=797"
"ATP5F1C","833","F-type ATPase &gamma; subunit","798","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=798"
"ATP5F1D","837","F-type ATPase &delta; subunit","799","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=799"
"ATP5F1E","838","F-type ATPase &epsilon; subunit","800","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=800"
"ATP5MC1","841","F-type ATPase C subunit","803","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=803"
"ATP5MC2","842","F-type ATPase C subunit","803","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=803"
"ATP5MC3","843","F-type ATPase C subunit","803","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=803"
"ATP5ME","846","F-type ATPase E subunit","805","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=805"
"ATP5MF","848","F-type ATPase F2 subunit","806","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=806"
"ATP5MGL","13213","F-type ATPase G2 subunit","808","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=808"
"ATP5PB","840","F-type ATPase B subunit","802","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=802"
"ATP5PD","845","F-type ATPase D subunit","804","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=804"
"ATP5PF","847","F-type ATPase F6 subunit","807","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=807"
"ATP6V0A1","865","V-type ATPase V<sub>0</sub> motor a1 subunit","823","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=823"
"ATP6V0A2","18481","V-type ATPase V<sub>0</sub> motor a2 subunit","824","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=824"
"ATP6V0A4","866","V-type ATPase V<sub>0</sub> motor a4 subunit","826","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=826"
"ATP6V0B","861","V-type ATPase V<sub>0</sub> motor b subunit","827","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=827"
"ATP6V0C","855","V-type ATPase V<sub>0</sub> motor c subunit","828","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=828"
"ATP6V0D1","13724","V-type ATPase V<sub>0</sub> motor d1 subunit","829","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=829"
"ATP6V0D2","18266","V-type ATPase V<sub>0</sub> motor d2 subunit","830","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=830"
"ATP6V0E1","863","V-type ATPase V<sub>0</sub> motor e1 subunit","831","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=831"
"ATP6V0E2","21723","V-type ATPase V<sub>0</sub> motor e2 subunit","832","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=832"
"ATP6V1A","851","V-type ATPase V<sub>1</sub> motor A subunit","810","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=810"
"ATP6V1B1","853","V-type ATPase V<sub>1</sub> motor B1 subunit","811","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=811"
"ATP6V1B2","854","V-type ATPase V<sub>1</sub> motor B2 subunit","812","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=812"
"ATP6V1C1","856","V-type ATPase V<sub>1</sub> motor C1 subunit","813","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=813"
"ATP6V1C2","18264","V-type ATPase V<sub>1</sub> motor C2 subunit","814","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=814"
"ATP6V1D","13527","V-type ATPase V<sub>1</sub> motor D subunit","815","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=815"
"ATP6V1E1","857","V-type ATPase V<sub>1</sub> motor E1 subunit","816","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=816"
"ATP6V1E2","18125","V-type ATPase V<sub>1</sub> motor E2 subunit","817","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=817"
"ATP6V1F","16832","V-type ATPase V<sub>1</sub> motor F subunit","818","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=818"
"ATP6V1G1","864","V-type ATPase V<sub>1</sub> motor G1 subunit","819","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=819"
"ATP6V1G2","862","V-type ATPase V<sub>1</sub> motor G2 subunit","820","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=820"
"ATP6V1G3","18265","V-type ATPase V<sub>1</sub> motor G3 subunit","821","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=821"
"ATP6V1H","18303","V-type ATPase V<sub>1</sub> motor H subunit","822","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=822"
"ATP7A","869","ATP7A","852","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=852"
"ATP7B","870","ATP7B","853","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=853"
"ATP8A1","13531","Phospholipid-transporting ATPase IA","854","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=854"
"ATP8A2","13533","Phospholipid-transporting ATPase IB","855","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=855"
"ATP8B1","3706","Phospholipid-transporting ATPase IC","856","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=856"
"ATP8B2","13534","Phospholipid-transporting ATPase ID","857","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=857"
"ATP8B3","13535","Phospholipid-transporting ATPase IK","858","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=858"
"ATP8B4","13536","Probable phospholipid-transporting ATPase IM","859","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=859"
"ATP9A","13540","Probable phospholipid-transporting ATPase IIA","860","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=860"
"ATP9B","13541","Probable phospholipid-transporting ATPase IIB","861","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=861"
"ATR","882","ATR serine/threonine kinase","1935","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1935"
"AURKA","11393","aurora kinase A","1936","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1936"
"AURKB","11390","aurora kinase B","1937","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1937"
"AURKC","11391","aurora kinase C","1938","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1938"
"AVP","894","vasopressin","2168","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2168"
"AVPR1A","895","V<sub>1A</sub> receptor","366","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=366"
"AVPR1B","896","V<sub>1B</sub> receptor","367","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=367"
"AVPR2","897","V<sub>2</sub> receptor","368","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=368"
"AXIN2","904","axin 2","3237","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3237"
"AXL","905","AXL receptor tyrosine kinase","1835","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1835"
"AZIN2","29957","L-Arginine decarboxylase ","1270","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1270"
"BACE1","933","beta-secretase 1","2330","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2330"
"BACE2","934","beta-secretase 2","2331","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2331"
"BAP1","950","BRCA1 associated protein 1","2332","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2332"
"BAZ1A","960","bromodomain adjacent to zinc finger domain 1A","2773","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2773"
"BAZ1B","961","bromodomain adjacent to zinc finger domain 1B","2774","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2774"
"BAZ2A","962","bromodomain adjacent to zinc finger domain 2A","2721","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2721"
"BAZ2B","963","bromodomain adjacent to zinc finger domain 2B","2722","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2722"
"BCAT1","976","branched chain amino acid transaminase 1","3210","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3210"
"BCAT2","977","branched chain amino acid transaminase 2","2893","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2893"
"BCHE","983","butyrylcholinesterase","2471","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2471"
"BCKDK","16902","branched chain keto acid dehydrogenase kinase","1939","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1939"
"BCL2","990","BCL2 apoptosis regulator","2844","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2844"
"BCL2L1","992","Bcl-2-like 1","2845","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2845"
"BCL2L2","995","Bcl-2-like 2","2846","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2846"
"BCL3","998","BCL3 transcription coactivator","3232","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3232"
"BCL6","1001","BCL6 transcription repressor","2957","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2957"
"BCR","1014","BCR activator of RhoGEF and GTPase","2755","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2755"
"BDKRB1","1029","B<sub>1</sub> receptor","41","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=41"
"BDKRB2","1030","B<sub>2</sub> receptor","42","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=42"
"BDNF","1033","BDNF","4872","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4872"
"BEST3","17105","bestrophin-3","5377","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5377"
